,carat,cut,color,clarity,depth,table,price,x,y,z,clarity_,color_
37157,0.59,Good,I,SI2,63.9,57.0,1180.0,5.3,5.25,3.37,1,1
37158,0.41,Ideal,D,VVS2,61.1,56.0,1181.0,4.81,4.78,2.93,5,6
37159,0.41,Ideal,D,VVS2,62.5,57.0,1181.0,4.75,4.72,2.96,5,6
37160,0.5,Fair,F,SI1,64.7,57.0,1181.0,4.99,4.94,3.21,2,4
37161,0.5,Very Good,E,SI2,63.1,58.0,1181.0,5.09,5.05,3.2,1,5
37162,0.5,Very Good,E,SI2,63.3,56.0,1181.0,5.09,5.05,3.21,1,5
37163,0.5,Good,E,SI2,63.7,55.0,1181.0,5.08,5.03,3.22,1,5
37164,0.5,Premium,E,SI2,61.5,58.0,1181.0,5.09,5.03,3.11,1,5
37165,0.5,Ideal,E,SI2,63.0,57.0,1181.0,5.09,5.04,3.19,1,5
37166,0.45,Ideal,G,VVS2,61.8,57.0,1181.0,4.94,4.9,3.04,5,3
37167,0.45,Premium,G,VVS2,61.4,61.0,1181.0,4.95,4.89,3.02,5,3
37168,0.42,Premium,E,VS1,59.5,59.0,1181.0,4.88,4.86,2.9,4,5
37169,0.42,Ideal,E,VS1,61.6,57.0,1181.0,4.84,4.8,2.97,4,5
37170,0.42,Premium,E,VS1,62.1,55.0,1181.0,4.85,4.81,3.0,4,5
37171,0.42,Premium,E,VS1,62.2,59.0,1181.0,4.79,4.76,2.97,4,5
37172,0.63,Premium,J,SI1,61.9,59.0,1181.0,5.49,5.47,3.39,2,0
37173,0.5,Premium,E,SI2,59.4,60.0,1181.0,5.21,5.16,3.08,1,5
37174,0.5,Premium,E,SI2,61.8,59.0,1181.0,5.07,5.03,3.12,1,5
37175,0.42,Very Good,G,VVS2,58.5,63.0,1181.0,4.9,4.88,2.86,5,3
37176,0.5,Very Good,H,SI1,63.1,59.0,1181.0,5.02,4.96,3.15,2,2
37177,0.6,Ideal,I,SI2,61.9,55.0,1182.0,5.43,5.46,3.37,1,1
37178,0.49,Good,F,VS1,59.5,62.0,1182.0,5.09,5.22,3.06,4,4
37179,0.39,Very Good,F,IF,59.9,59.0,1183.0,4.78,4.84,2.88,7,4
37180,0.39,Ideal,E,VVS1,60.8,58.0,1183.0,4.72,4.76,2.88,6,5
37181,0.55,Ideal,F,SI2,61.7,55.0,1183.0,5.26,5.28,3.25,1,4
37182,0.55,Ideal,F,SI2,61.4,55.0,1183.0,5.27,5.29,3.24,1,4
37183,0.4,Very Good,E,VVS2,59.8,60.0,1184.0,4.8,4.84,2.88,5,5
37184,0.41,Very Good,E,VVS1,61.2,62.0,1184.0,4.76,4.78,2.92,6,5
37185,0.58,Ideal,H,SI1,61.6,57.0,1184.0,5.34,5.38,3.3,2,2
37186,0.55,Premium,E,SI2,61.9,58.0,1185.0,5.2,5.24,3.23,1,5
37187,0.42,Very Good,D,VVS2,62.8,59.0,1185.0,4.73,4.76,2.98,5,6
37188,0.42,Ideal,D,VVS2,61.7,55.0,1185.0,4.79,4.83,2.97,5,6
37189,0.5,Ideal,E,SI2,61.1,58.0,1185.0,5.09,5.13,3.12,1,5
37190,0.44,Ideal,H,IF,61.5,56.0,1185.0,4.89,4.93,3.02,7,2
37191,0.41,Very Good,F,VVS1,62.7,59.0,1186.0,4.75,4.78,2.99,6,4
37192,0.51,Good,F,SI1,64.0,57.0,1186.0,5.01,5.06,3.22,2,4
37193,0.41,Ideal,E,VVS2,61.4,53.9,1186.0,4.79,4.81,2.95,5,5
37194,0.55,Premium,G,SI2,60.3,58.0,1186.0,5.35,5.33,3.22,1,3
37195,0.25,Premium,G,SI2,59.0,60.0,1186.0,5.33,5.28,3.12,1,3
37196,0.25,Premium,G,SI2,58.8,60.0,1186.0,5.33,5.28,3.12,1,3
37197,0.5,Very Good,G,SI1,63.3,59.0,1187.0,4.99,5.02,3.17,2,3
37198,0.5,Very Good,G,SI1,64.1,57.0,1187.0,5.04,5.07,3.24,2,3
37199,0.5,Very Good,G,SI1,62.9,59.0,1187.0,5.04,5.07,3.18,2,3
37200,0.41,Ideal,E,VVS2,62.2,54.0,1187.0,4.76,4.79,2.97,5,5
37201,0.41,Ideal,E,VVS2,61.5,55.0,1187.0,4.79,4.83,2.96,5,5
37202,0.41,Ideal,E,VVS2,61.1,56.0,1187.0,4.8,4.85,2.95,5,5
37203,0.41,Ideal,E,VVS2,61.0,56.0,1187.0,4.79,4.82,2.93,5,5
37204,0.41,Premium,E,VVS2,60.9,60.0,1187.0,4.81,4.82,2.93,5,5
37205,0.41,Ideal,H,IF,61.8,55.0,1187.0,4.76,4.79,2.95,7,2
37206,0.41,Ideal,H,IF,62.1,56.0,1187.0,4.74,4.76,2.95,7,2
37207,0.41,Ideal,E,VVS2,62.3,56.0,1187.0,4.75,4.78,2.97,5,5
37208,0.41,Ideal,E,VVS2,61.6,56.0,1187.0,4.78,4.8,2.95,5,5
37209,0.41,Very Good,E,VVS2,62.8,54.0,1187.0,4.72,4.77,2.98,5,5
37210,0.41,Ideal,E,VVS2,61.9,56.0,1187.0,4.75,4.78,2.95,5,5
37211,0.41,Premium,E,VVS2,61.8,59.0,1187.0,4.74,4.78,2.94,5,5
37212,0.41,Ideal,E,VVS2,62.0,56.0,1187.0,4.72,4.76,2.94,5,5
37213,0.41,Ideal,E,VVS2,60.9,56.0,1187.0,4.75,4.81,2.91,5,5
37214,0.41,Ideal,E,VVS2,61.4,56.0,1187.0,4.77,4.81,2.94,5,5
37215,0.41,Ideal,E,VVS2,61.8,57.0,1187.0,4.75,4.8,2.95,5,5
37216,0.41,Very Good,H,IF,62.9,54.0,1187.0,4.71,4.74,2.97,7,2
37217,0.41,Ideal,E,VVS2,61.4,57.0,1187.0,4.76,4.79,2.93,5,5
37218,0.31,Ideal,E,IF,60.4,56.0,1188.0,4.43,4.38,2.66,7,5
37219,0.44,Ideal,G,SI1,60.9,56.0,1188.0,4.88,4.94,2.99,2,3
37220,0.66,Premium,J,SI1,61.0,61.0,1188.0,5.64,5.59,3.43,2,0
37221,0.5,Fair,E,VS2,65.0,58.0,1188.0,4.96,4.92,3.21,3,5
37222,0.5,Very Good,F,I1,63.3,59.0,1188.0,5.03,4.99,3.17,0,4
37223,0.5,Good,E,SI1,63.6,56.0,1188.0,5.03,5.0,3.19,2,5
37224,0.53,Very Good,H,SI1,61.7,55.0,1189.0,5.2,5.24,3.22,2,2
37225,0.4,Very Good,E,VVS2,62.1,59.0,1189.0,4.67,4.7,2.91,5,5
37226,0.39,Ideal,G,IF,62.1,53.7,1189.0,4.67,4.71,2.91,7,3
37227,0.42,Very Good,H,VS2,60.9,55.0,1190.0,4.87,4.89,2.97,3,2
37228,0.53,Very Good,I,VS2,60.3,60.1,1190.0,5.22,5.25,3.16,3,1
37229,0.5,Very Good,D,SI1,60.7,59.0,1190.0,5.11,5.04,3.08,2,6
37230,0.5,Good,D,SI1,57.2,60.0,1190.0,5.25,5.2,2.99,2,6
37231,0.5,Good,D,SI1,64.1,56.0,1190.0,5.03,4.98,3.21,2,6
37232,0.49,Ideal,H,SI2,60.7,56.0,1190.0,5.13,5.18,3.13,1,2
37233,0.4,Very Good,E,VVS1,62.9,56.0,1191.0,4.67,4.71,2.95,6,5
37234,0.52,Premium,F,SI1,61.5,60.0,1191.0,5.15,5.16,3.17,2,4
37235,0.52,Ideal,F,SI2,62.1,55.0,1191.0,5.14,5.17,3.2,1,4
37236,0.51,Ideal,F,SI2,60.2,55.0,1191.0,5.19,5.24,3.14,1,4
37237,0.54,Ideal,G,SI2,61.4,56.0,1192.0,5.27,5.29,3.24,1,3
37238,0.51,Ideal,H,SI1,59.9,56.0,1192.0,5.19,5.23,3.12,2,2
37239,0.41,Premium,F,VVS2,60.1,58.0,1192.0,4.83,4.79,2.89,5,4
37240,0.41,Ideal,F,VVS2,60.6,57.0,1192.0,4.86,4.81,2.93,5,4
37241,0.41,Ideal,F,VVS2,60.1,57.0,1192.0,4.85,4.83,2.91,5,4
37242,0.41,Premium,F,VVS2,60.6,58.0,1192.0,4.84,4.79,2.92,5,4
37243,0.41,Premium,F,VVS2,60.4,58.0,1192.0,4.84,4.8,2.91,5,4
37244,0.41,Premium,F,VVS2,60.3,58.0,1192.0,4.83,4.79,2.9,5,4
37245,0.41,Premium,F,VVS2,61.0,59.0,1192.0,4.83,4.77,2.93,5,4
37246,0.41,Ideal,F,VVS2,61.9,55.0,1192.0,4.79,4.78,2.96,5,4
37247,0.41,Ideal,F,VVS2,61.2,56.0,1192.0,4.8,4.78,2.93,5,4
37248,0.41,Premium,F,VVS2,61.0,59.0,1192.0,4.82,4.79,2.93,5,4
37249,0.41,Premium,F,VVS2,60.1,59.0,1192.0,4.82,4.79,2.89,5,4
37250,0.41,Ideal,F,VVS2,61.0,56.0,1192.0,4.82,4.78,2.93,5,4
37251,0.41,Ideal,F,VVS2,61.7,56.0,1192.0,4.81,4.78,2.96,5,4
37252,0.41,Ideal,F,VVS2,61.9,55.0,1192.0,4.79,4.74,2.95,5,4
37253,0.41,Ideal,F,VVS2,62.9,54.0,1192.0,4.74,4.7,2.97,5,4
37254,0.41,Ideal,F,VVS2,62.5,56.0,1192.0,4.75,4.72,2.96,5,4
37255,0.41,Ideal,F,VVS2,62.6,55.0,1192.0,4.76,4.73,2.97,5,4
37256,0.41,Ideal,F,VVS2,62.3,56.0,1192.0,4.77,4.73,2.96,5,4
37257,0.42,Very Good,H,VVS1,62.2,56.0,1193.0,4.78,4.81,2.98,6,2
37258,0.45,Very Good,G,VVS1,60.0,57.0,1193.0,4.99,5.02,3.0,6,3
37259,0.51,Good,D,SI1,63.4,59.0,1193.0,5.07,5.02,3.2,2,6
37260,0.53,Premium,H,SI1,60.9,60.0,1193.0,5.26,5.19,3.18,2,2
37261,0.58,Ideal,I,SI1,61.4,55.0,1193.0,5.37,5.42,3.31,2,1
37262,0.4,Ideal,G,IF,62.0,57.0,1193.0,4.73,4.75,2.94,7,3
37263,0.38,Ideal,F,IF,61.0,56.0,1193.0,4.68,4.7,2.86,7,4
37264,0.5,Good,I,VS1,61.2,61.0,1193.0,5.03,5.06,3.09,4,1
37265,0.51,Fair,F,SI1,65.2,57.0,1193.0,5.03,5.09,3.3,2,4
37266,0.54,Very Good,H,SI2,60.7,55.0,1194.0,5.31,5.34,3.23,1,2
37267,0.44,Very Good,H,IF,61.1,57.0,1194.0,4.91,4.94,3.01,7,2
37268,0.46,Very Good,E,VS2,62.1,57.0,1194.0,4.89,4.93,3.05,3,5
37269,0.51,Very Good,E,SI2,61.6,57.0,1195.0,5.17,5.19,3.19,1,5
37270,0.35,Ideal,E,VVS1,62.1,57.0,1195.0,4.52,4.55,2.81,6,5
37271,0.59,Ideal,F,SI2,61.7,54.0,1195.0,5.4,5.46,3.35,1,4
37272,0.59,Ideal,F,SI2,61.7,54.0,1195.0,5.38,5.44,3.34,1,4
37273,0.54,Premium,G,SI2,61.4,59.0,1195.0,5.24,5.21,3.21,1,3
37274,0.51,Ideal,H,SI1,63.0,57.0,1195.0,5.14,5.11,3.23,2,2
37275,0.51,Premium,F,SI2,58.9,60.0,1195.0,5.24,5.19,3.07,1,4
37276,0.51,Good,H,VS2,64.1,54.0,1195.0,5.02,5.0,3.21,3,2
37277,0.51,Premium,H,SI1,60.4,58.0,1195.0,5.21,5.19,3.14,2,2
37278,0.44,Premium,F,VVS2,61.6,58.0,1196.0,4.85,4.89,3.0,5,4
37279,0.4,Ideal,F,VVS2,61.6,56.0,1196.0,4.73,4.77,2.93,5,4
37280,0.41,Ideal,F,VVS1,61.3,54.0,1196.0,4.79,4.84,2.95,6,4
37281,0.41,Ideal,F,VVS1,61.6,55.0,1196.0,4.79,4.82,2.96,6,4
37282,0.63,Ideal,H,SI2,61.7,55.0,1196.0,5.51,5.56,3.41,1,2
37283,0.58,Ideal,J,VS2,62.8,57.0,1196.0,5.33,5.28,3.33,3,0
37284,0.44,Premium,H,VVS1,60.1,58.0,1196.0,4.96,4.92,2.97,6,2
37285,0.6,Premium,D,SI2,62.0,57.0,1196.0,5.43,5.35,3.34,1,6
37286,0.5,Fair,E,SI1,66.4,58.0,1196.0,4.98,4.87,3.27,2,5
37287,0.52,Premium,G,SI2,58.8,62.0,1196.0,5.31,5.3,3.12,1,3
37288,0.52,Premium,G,SI2,61.5,59.0,1196.0,5.19,5.15,3.18,1,3
37289,0.58,Very Good,G,SI2,59.5,59.0,1197.0,5.41,5.45,3.23,1,3
37290,0.41,Very Good,G,IF,60.9,59.0,1197.0,4.8,4.85,2.94,7,3
37291,0.35,Ideal,E,IF,61.4,56.0,1197.0,4.53,4.56,2.79,7,5
37292,0.35,Ideal,E,IF,62.2,56.0,1197.0,4.51,4.52,2.81,7,5
37293,0.42,Very Good,D,VVS1,61.4,55.0,1197.0,4.82,4.86,2.97,6,6
37294,0.5,Very Good,G,SI1,62.2,60.0,1197.0,5.03,5.07,3.14,2,3
37295,0.56,Good,H,SI1,63.2,57.0,1197.0,5.23,5.27,3.32,2,2
37296,0.5,Very Good,G,SI1,60.0,63.0,1197.0,5.06,5.1,3.05,2,3
37297,0.5,Very Good,G,SI1,62.8,61.0,1197.0,4.99,5.01,3.14,2,3
37298,0.5,Good,G,SI1,63.9,57.0,1197.0,5.02,5.06,3.22,2,3
37299,0.5,Very Good,F,SI1,62.7,61.0,1197.0,5.01,5.07,3.16,2,4
37300,0.5,Very Good,G,SI1,62.9,59.0,1197.0,5.06,5.09,3.19,2,3
37301,0.56,Very Good,H,SI1,61.3,60.0,1197.0,5.23,5.28,3.22,2,2
37302,0.5,Very Good,G,SI1,62.1,56.0,1197.0,5.05,5.09,3.15,2,3
37303,0.56,Ideal,H,SI1,61.7,56.0,1197.0,5.26,5.3,3.26,2,2
37304,0.5,Very Good,G,SI1,62.6,56.0,1197.0,5.06,5.1,3.18,2,3
37305,0.5,Good,G,SI1,62.5,64.0,1197.0,4.93,4.99,3.1,2,3
37306,0.5,Very Good,F,SI1,61.0,60.0,1197.0,5.08,5.11,3.11,2,4
37307,0.39,Ideal,D,VS2,61.4,56.0,1197.0,4.71,4.73,2.9,3,6
37308,0.53,Ideal,H,SI1,62.3,57.0,1197.0,5.2,5.24,3.25,2,2
37309,0.52,Ideal,G,SI1,61.1,55.0,1197.0,5.22,5.26,3.2,2,3
37310,0.6,Fair,G,SI1,65.7,55.0,1197.0,5.31,5.23,3.46,2,3
37311,0.45,Good,D,VS2,63.7,61.0,1197.0,4.81,4.73,3.04,3,6
37312,0.49,Very Good,G,VS2,60.1,56.0,1198.0,5.13,5.15,3.09,3,3
37313,0.43,Very Good,D,VS1,61.2,58.0,1199.0,4.82,4.88,2.97,4,6
37314,0.4,Ideal,G,IF,61.2,56.0,1199.0,4.74,4.77,2.91,7,3
37315,0.48,Good,G,VS1,58.6,62.0,1199.0,5.14,5.2,3.03,4,3
37316,0.52,Good,E,SI2,60.5,62.0,1199.0,5.15,5.2,3.13,1,5
37317,0.38,Very Good,F,VVS1,61.6,58.0,1200.0,4.61,4.65,2.85,6,4
37318,0.38,Ideal,D,VVS2,61.5,57.0,1200.0,4.63,4.67,2.86,5,6
37319,0.38,Ideal,D,VVS2,61.3,56.0,1200.0,4.63,4.73,2.87,5,6
37320,0.38,Very Good,D,VVS2,61.9,56.0,1200.0,4.63,4.65,2.87,5,6
37321,0.52,Very Good,E,SI2,62.9,56.0,1200.0,5.08,5.12,3.21,1,5
37322,0.38,Ideal,F,VVS1,62.2,57.0,1200.0,4.64,4.68,2.9,6,4
37323,0.38,Very Good,D,VVS2,60.0,62.0,1200.0,4.7,4.73,2.83,5,6
37324,0.38,Ideal,D,VVS2,61.5,56.0,1200.0,4.64,4.66,2.86,5,6
37325,0.38,Premium,F,VVS1,61.6,58.0,1200.0,4.63,4.66,2.86,6,4
37326,0.38,Premium,F,VVS1,59.2,58.0,1200.0,4.76,4.8,2.83,6,4
37327,0.38,Ideal,E,VVS1,61.3,55.0,1200.0,4.67,4.72,2.88,6,5
37328,0.39,Ideal,G,IF,61.4,54.0,1200.0,4.71,4.73,2.9,7,3
37329,0.4,Premium,G,VVS1,61.5,58.0,1200.0,4.74,4.69,2.9,6,3
37330,0.4,Ideal,G,VVS1,61.4,55.0,1200.0,4.76,4.72,2.91,6,3
37331,0.4,Ideal,G,VVS1,62.4,57.0,1200.0,4.78,4.74,2.97,6,3
37332,0.4,Ideal,G,VVS1,61.6,57.0,1200.0,4.76,4.75,2.93,6,3
37333,0.4,Ideal,G,VVS1,61.2,56.0,1200.0,4.79,4.75,2.92,6,3
37334,0.4,Premium,G,VVS1,60.9,57.0,1200.0,4.8,4.76,2.91,6,3
37335,0.4,Premium,G,VVS1,62.3,58.0,1200.0,4.72,4.66,2.92,6,3
37336,0.4,Premium,G,VVS1,61.7,58.0,1200.0,4.71,4.69,2.9,6,3
37337,0.4,Premium,D,VS1,59.2,59.0,1200.0,4.81,4.79,2.84,4,6
37338,0.4,Premium,D,VS1,60.9,58.0,1200.0,4.81,4.78,2.92,4,6
37339,0.4,Premium,D,VS1,62.1,58.0,1200.0,4.73,4.7,2.93,4,6
37340,0.4,Premium,D,VS1,62.5,60.0,1200.0,4.72,4.66,2.93,4,6
37341,0.4,Ideal,D,VS1,62.9,56.0,1200.0,4.71,4.67,2.95,4,6
37342,0.4,Ideal,D,VS1,59.9,57.0,1200.0,4.82,4.77,2.87,4,6
37343,0.42,Ideal,H,IF,62.4,57.0,1201.0,4.79,4.82,2.99,7,2
37344,0.5,Very Good,G,SI1,60.6,56.0,1202.0,5.13,5.16,3.12,2,3
37345,0.51,Premium,H,VS2,60.9,60.0,1202.0,5.19,5.16,3.15,3,2
37346,0.44,Ideal,G,VVS1,61.3,56.0,1202.0,4.91,4.93,3.01,6,3
37347,0.44,Ideal,G,VVS1,62.3,56.0,1202.0,4.85,4.87,3.03,6,3
37348,0.59,Ideal,I,SI2,62.8,57.0,1202.0,5.33,5.37,3.36,1,1
37349,0.48,Ideal,I,IF,61.4,55.0,1202.0,5.05,5.08,3.11,7,1
37350,0.51,Good,D,SI2,57.7,60.0,1202.0,5.31,5.26,3.05,1,6
37351,0.47,Very Good,G,VS1,60.5,59.4,1203.0,5.03,5.08,3.06,4,3
37352,0.52,Good,D,SI2,63.7,55.0,1203.0,5.1,5.11,3.25,1,6
37353,0.51,Very Good,F,SI1,62.5,59.0,1203.0,5.08,5.1,3.18,2,4
37354,0.5,Ideal,F,SI2,60.9,57.0,1203.0,5.16,5.13,3.13,1,4
37355,0.51,Very Good,D,SI2,60.3,57.0,1204.0,5.15,5.17,3.11,1,6
37356,0.32,Ideal,F,IF,61.8,56.0,1204.0,4.4,4.44,2.73,7,4
37357,0.32,Ideal,F,IF,61.2,56.0,1204.0,4.41,4.45,2.71,7,4
37358,0.4,Very Good,E,VVS2,60.5,58.0,1205.0,4.76,4.8,2.89,5,5
37359,0.46,Good,D,VS2,63.2,56.0,1205.0,4.89,4.92,3.1,3,6
37360,0.41,Ideal,F,VVS1,61.2,57.0,1205.0,4.79,4.85,2.95,6,4
37361,0.53,Ideal,H,SI1,62.2,54.0,1205.0,5.18,5.23,3.24,2,2
37362,0.53,Ideal,H,SI1,62.0,54.0,1205.0,5.17,5.22,3.22,2,2
37363,0.53,Ideal,H,SI1,61.5,54.0,1205.0,5.21,5.26,3.22,2,2
37364,0.51,Premium,E,SI2,62.0,57.0,1205.0,5.13,5.09,3.17,1,5
37365,0.51,Premium,E,SI2,62.7,52.0,1205.0,5.15,5.12,3.22,1,5
37366,0.51,Ideal,E,SI2,61.0,56.0,1205.0,5.2,5.16,3.16,1,5
37367,0.51,Premium,E,SI2,60.3,56.0,1205.0,5.22,5.19,3.14,1,5
37368,0.53,Premium,G,SI1,62.1,62.0,1206.0,5.15,5.13,3.19,2,3
37369,0.56,Premium,E,SI2,62.6,59.0,1206.0,5.2,5.24,3.27,1,5
37370,0.52,Ideal,H,SI1,61.5,56.0,1206.0,5.16,5.21,3.19,2,2
37371,0.4,Ideal,F,VVS1,61.7,57.0,1206.0,4.75,4.72,2.92,6,4
37372,0.4,Ideal,F,VVS1,61.5,56.0,1206.0,4.77,4.73,2.92,6,4
37373,0.4,Premium,D,VVS2,62.0,61.0,1206.0,4.72,4.7,2.92,5,6
37374,0.7,Premium,G,I1,62.3,56.0,1206.0,5.66,5.61,3.51,0,3
37375,0.43,Ideal,G,VVS1,61.5,56.0,1207.0,4.85,4.87,2.99,6,3
37376,0.43,Very Good,G,VVS1,62.3,59.0,1207.0,4.77,4.83,2.99,6,3
37377,0.43,Ideal,G,VVS1,61.4,55.0,1207.0,4.86,4.91,3.0,6,3
37378,0.43,Ideal,G,VVS1,62.0,55.0,1207.0,4.82,4.85,3.0,6,3
37379,0.43,Premium,G,VVS1,60.3,58.0,1207.0,4.87,4.91,2.95,6,3
37380,0.43,Ideal,G,VVS1,60.5,57.0,1207.0,4.86,4.92,2.96,6,3
37381,0.43,Ideal,D,VS1,62.1,56.0,1207.0,4.85,4.87,3.02,4,6
37382,0.43,Premium,G,VVS1,62.2,58.0,1207.0,4.78,4.83,2.99,6,3
37383,0.4,Very Good,E,IF,62.9,58.0,1207.0,4.68,4.77,2.97,7,5
37384,0.43,Ideal,D,VS1,62.1,55.0,1207.0,4.83,4.86,3.01,4,6
37385,0.43,Ideal,D,VS1,61.9,55.0,1207.0,4.85,4.87,3.01,4,6
37386,0.44,Ideal,G,VVS1,60.3,57.0,1207.0,4.92,4.96,2.98,6,3
37387,0.39,Premium,E,VVS2,61.1,59.0,1207.0,4.74,4.68,2.88,5,5
37388,0.33,Ideal,E,IF,61.9,57.0,1207.0,4.45,4.41,2.74,7,5
37389,0.33,Premium,E,IF,60.8,58.0,1207.0,4.49,4.46,2.72,7,5
37390,0.33,Premium,D,VVS1,61.8,58.0,1207.0,4.43,4.4,2.73,6,6
37391,0.57,Very Good,J,VS2,63.3,56.0,1207.0,5.28,5.24,3.33,3,0
37392,0.73,Premium,F,I1,59.3,61.0,1207.0,5.88,5.75,3.46,0,4
37393,0.46,Premium,E,VS2,60.2,60.0,1208.0,5.01,4.96,3.0,3,5
37394,0.3,Fair,D,IF,60.5,57.0,1208.0,4.47,4.35,2.67,7,6
37395,0.46,Premium,I,IF,59.4,60.0,1208.0,5.04,5.02,2.99,7,1
37396,0.34,Ideal,E,VVS1,61.1,56.0,1208.0,4.52,4.55,2.77,6,5
37397,0.58,Ideal,F,SI2,62.6,57.0,1208.0,5.27,5.33,3.32,1,4
37398,0.3,Premium,D,IF,62.1,59.0,1208.0,4.29,4.27,2.66,7,6
37399,0.56,Premium,G,SI2,60.0,60.0,1208.0,5.48,5.42,3.11,1,3
37400,0.5,Very Good,H,VS2,63.0,55.0,1209.0,5.05,5.08,3.19,3,2
37401,0.3,Very Good,F,SI1,62.1,60.0,500.0,4.26,4.28,2.65,2,4
37402,0.38,Very Good,I,SI2,62.7,58.0,500.0,4.57,4.61,2.88,1,1
37403,0.3,Very Good,F,SI1,62.8,56.0,500.0,4.24,4.26,2.67,2,4
37404,0.3,Very Good,F,SI1,61.7,59.0,500.0,4.29,4.33,2.66,2,4
37405,0.3,Ideal,F,SI1,62.3,54.0,500.0,4.27,4.3,2.67,2,4
37406,0.3,Very Good,F,SI1,62.9,57.0,500.0,4.25,4.27,2.68,2,4
37407,0.38,Premium,I,SI2,60.0,59.0,500.0,4.69,4.71,2.82,1,1
37408,0.3,Very Good,F,SI1,62.1,61.0,500.0,4.25,4.29,2.65,2,4
37409,0.3,Premium,F,SI1,60.9,60.0,500.0,4.33,4.37,2.65,2,4
37410,0.3,Ideal,H,VS2,61.0,56.0,501.0,4.33,4.37,2.65,3,2
37411,0.31,Premium,H,SI2,59.5,59.0,501.0,4.45,4.39,2.63,1,2
37412,0.36,Very Good,D,SI2,63.0,59.0,501.0,4.49,4.52,2.84,1,6
37413,0.34,Ideal,I,VS1,62.0,54.0,501.0,4.49,4.51,2.79,4,1
37414,0.31,Ideal,H,VS2,62.1,53.8,502.0,4.33,4.37,2.7,3,2
37415,0.31,Ideal,I,VS1,61.9,53.9,502.0,4.35,4.38,2.7,4,1
37416,0.31,Ideal,I,VS1,62.5,53.4,502.0,4.31,4.34,2.7,4,1
37417,0.31,Ideal,I,VS1,61.9,54.5,502.0,4.33,4.36,2.69,4,1
37418,0.31,Ideal,I,VS1,61.7,54.6,502.0,4.38,4.39,2.71,4,1
37419,0.31,Good,D,SI1,63.3,59.0,502.0,4.24,4.29,2.7,2,6
37420,0.3,Ideal,G,VS2,62.0,56.0,503.0,4.29,4.32,2.67,3,3
37421,0.31,Ideal,I,VS1,61.9,55.0,503.0,4.35,4.38,2.7,4,1
37422,0.28,Ideal,I,VS1,62.0,56.0,503.0,4.2,4.24,2.62,4,1
37423,0.3,Ideal,H,VS1,60.8,57.0,503.0,4.31,4.34,2.63,4,2
37424,0.35,Ideal,G,SI1,61.8,55.0,503.0,4.54,4.56,2.81,2,3
37425,0.41,Good,F,I1,63.8,57.0,503.0,4.69,4.72,3.0,0,4
37426,0.27,Very Good,H,VVS2,62.5,55.0,504.0,4.12,4.16,2.59,5,2
37427,0.27,Very Good,G,VVS2,61.0,56.0,504.0,4.19,4.22,2.56,5,3
37428,0.31,Very Good,E,IF,61.5,59.0,1209.0,4.34,4.37,2.68,7,5
37429,0.39,Ideal,G,IF,60.6,56.0,1209.0,4.73,4.76,2.87,7,3
37430,0.43,Premium,E,VS1,62.3,58.0,1209.0,4.82,4.78,2.99,4,5
37431,0.53,Premium,I,VS2,58.5,60.0,1209.0,5.37,5.33,3.13,3,1
37432,0.42,Premium,D,VVS2,59.6,59.0,1210.0,4.96,4.9,2.94,5,6
37433,0.42,Ideal,D,VVS2,61.7,57.0,1210.0,4.82,4.8,2.97,5,6
37434,0.42,Ideal,D,VVS2,62.0,55.0,1210.0,4.84,4.81,2.99,5,6
37435,0.59,Very Good,G,SI2,60.6,56.0,1210.0,5.47,5.48,3.32,1,3
37436,0.52,Ideal,G,SI2,62.1,56.0,1210.0,5.13,5.18,3.2,1,3
37437,0.36,Ideal,F,IF,61.7,55.0,1210.0,4.58,4.62,2.84,7,4
37438,0.73,Good,G,I1,63.9,55.0,1210.0,5.76,5.69,3.65,0,3
37439,0.51,Premium,E,SI2,60.7,56.0,1211.0,5.21,5.17,3.15,1,5
37440,0.34,Ideal,D,VVS1,61.7,56.0,1211.0,4.48,4.46,2.76,6,6
37441,0.34,Ideal,D,VVS1,62.4,55.0,1211.0,4.49,4.45,2.79,6,6
37442,0.34,Ideal,D,VVS1,61.5,56.0,1211.0,4.5,4.47,2.76,6,6
37443,0.34,Ideal,D,VVS1,61.7,57.0,1211.0,4.52,4.49,2.78,6,6
37444,0.51,Premium,I,VVS2,59.4,60.0,1211.0,5.26,5.21,3.11,5,1
37445,0.38,Ideal,E,VS1,62.2,54.0,1211.0,4.65,4.63,2.89,4,5
37446,0.38,Ideal,E,VVS1,61.8,56.0,1211.0,4.67,4.62,2.87,6,5
37447,0.39,Ideal,D,VVS2,62.1,56.0,1212.0,4.65,4.69,2.9,5,6
37448,0.56,Ideal,F,SI2,61.9,55.0,1212.0,5.27,5.31,3.28,1,4
37449,0.56,Ideal,I,SI1,61.9,57.0,1212.0,5.25,5.29,3.26,2,1
37450,0.56,Ideal,I,SI1,61.8,54.0,1212.0,5.28,5.31,3.27,2,1
37451,0.38,Ideal,F,IF,60.7,57.0,1212.0,4.69,4.73,2.86,7,4
37452,0.38,Ideal,F,IF,61.5,56.0,1212.0,4.67,4.7,2.88,7,4
37453,0.38,Ideal,F,IF,62.2,54.0,1212.0,4.64,4.69,2.9,7,4
37454,0.57,Premium,I,VS1,61.6,58.0,1212.0,5.33,5.28,3.27,4,1
